50	275	88	391	1
186	200	228	321	2
862	229	899	334	3
533	107	564	194	4
559	487	598	539	5
678	285	720	409	6
523	66	551	144	7
271	73	299	166	8
395	72	426	164	9
114	182	145	295	10
899	105	930	197	12
71	98	560	475	1
50	275	88	391	1
186	200	228	321	2
862	229	899	334	3
533	107	564	194	4
559	487	598	539	5
678	285	720	409	6
523	66	551	144	7
271	73	299	166	8
395	72	426	164	9
114	182	145	295	10
899	105	930	197	12
152	139	581	473	1
0	70	265	416	1
1	68	281	447	1
240	29	629	477	1
0	0	296	352	1
4	9	327	356	1
171	71	593	477	3
83	20	350	391	1
88	35	336	379	1
37	133	516	470	1
