144	136	631	478	1
50	275	88	391	1
187	198	229	317	2
862	229	899	333	3
530	105	562	194	4
562	486	601	539	5
678	285	720	409	6
523	67	550	142	7
271	75	299	168	8
395	72	426	164	9
109	181	141	295	10
899	107	932	202	12
53	34	618	472	1
165	135	576	474	1
50	275	88	391	1
187	198	229	317	2
862	229	899	333	3
530	105	562	194	4
562	486	601	539	5
678	285	720	409	6
523	67	550	142	7
271	75	299	168	8
395	72	426	164	9
109	181	141	295	10
899	107	932	202	12
153	139	581	474	1
0	72	264	418	1
10	69	283	435	1
239	29	629	476	1
0	8	304	341	1
19	1	371	373	1
167	64	594	474	3
168	62	596	473	3
88	40	336	385	1
89	25	596	466	2
103	31	582	443	2
3	89	541	473	1
