205	143	560	477	1
336	52	539	467	2
49	275	89	393	1
199	169	242	287	2
861	228	898	332	3
596	484	639	539	5
677	285	719	407	6
504	91	534	175	7
7	377	40	489	15
728	102	761	194	17
246	93	283	192	18
184	464	257	539	20
173	43	208	139	21
3	27	559	475	1
143	143	577	474	1
49	275	89	393	1
199	169	242	287	2
861	228	898	332	3
596	484	639	539	5
677	285	719	407	6
504	91	534	175	7
7	377	40	489	15
728	102	761	194	17
246	93	283	192	18
184	464	257	539	20
173	43	208	139	21
0	57	283	470	1
0	80	301	444	1
234	31	637	474	4
128	16	526	449	4
250	30	626	477	6
236	19	620	479	12
232	18	617	479	12
82	14	484	381	2
39	98	492	476	1
4	68	476	469	1
