213	107	460	479	2
48	274	88	393	1
209	153	251	266	2
861	228	897	332	3
574	473	620	539	5
679	284	725	409	6
480	97	513	195	7
12	346	49	459	15
698	98	728	187	17
251	106	292	210	18
187	419	255	536	20
174	50	206	141	21
592	78	624	160	26
720	96	753	182	27
1	30	559	477	1
48	274	88	393	1
209	153	251	266	2
861	228	897	332	3
574	473	620	539	5
679	284	725	409	6
480	97	513	195	7
12	346	49	459	15
698	98	728	187	17
251	106	292	210	18
187	419	255	536	20
174	50	206	141	21
592	78	624	160	26
720	96	753	182	27
15	57	339	469	1
0	9	299	410	1
230	31	639	471	4
231	32	639	471	4
0	7	300	436	12
0	9	303	438	12
43	95	485	471	1
16	63	483	460	1
