249	0	538	476	2
48	275	88	392	1
204	161	245	274	2
862	229	898	335	3
588	480	632	538	5
679	284	723	408	6
494	94	526	191	7
6	362	43	476	15
439	93	471	180	16
711	103	745	196	17
247	101	285	200	18
179	439	254	538	20
173	46	207	140	21
28	30	583	475	1
48	275	88	392	1
204	161	245	274	2
862	229	898	335	3
588	480	632	538	5
679	284	723	408	6
494	94	526	191	7
6	362	43	476	15
439	93	471	180	16
711	103	745	196	17
247	101	285	200	18
179	439	254	538	20
173	46	207	140	21
0	21	310	471	1
1	82	300	445	1
211	26	639	474	4
105	25	523	471	12
17	56	405	477	12
47	99	482	471	1
0	67	451	462	1
