49	276	89	393	1
185	203	227	324	2
863	229	901	335	3
540	103	570	195	4
553	488	591	539	5
678	285	720	409	6
522	65	553	151	7
273	71	301	164	8
395	72	426	164	9
132	185	161	292	10
897	103	929	197	12
49	276	89	393	1
185	203	227	324	2
863	229	901	335	3
540	103	570	195	4
553	488	591	539	5
678	285	720	409	6
522	65	553	151	7
273	71	301	164	8
395	72	426	164	9
132	185	161	292	10
897	103	929	197	12
150	139	577	475	1
0	72	263	416	1
2	68	269	431	1
243	30	631	479	1
243	31	631	479	1
0	23	326	443	1
0	19	347	435	1
51	115	577	474	1
0	50	577	469	1
