192	144	559	476	1
49	275	89	394	1
199	173	241	289	2
860	227	897	331	3
602	487	641	539	5
677	286	720	407	6
507	85	539	176	7
395	74	425	163	9
929	137	959	238	12
5	385	38	503	15
731	107	766	202	17
247	90	282	186	18
182	472	254	539	20
173	47	206	141	21
4	28	559	475	1
135	135	582	479	1
49	275	89	394	1
199	173	241	289	2
860	227	897	331	3
602	487	641	539	5
677	286	720	407	6
507	85	539	176	7
395	74	425	163	9
929	137	959	238	12
5	385	38	503	15
731	107	766	202	17
247	90	282	186	18
182	472	254	539	20
173	47	206	141	21
0	40	277	465	1
0	1	296	412	1
243	30	639	478	4
133	17	522	447	4
52	0	328	368	1
264	30	636	474	6
54	0	325	366	1
264	30	636	474	6
290	33	639	475	12
291	34	639	476	12
393	72	639	467	3
393	68	639	467	3
45	60	518	464	2
15	51	454	432	2
60	109	494	476	1
7	58	482	464	1
