229	68	639	469	1
49	277	88	392	1
195	180	236	298	2
860	227	897	330	3
454	98	491	188	4
600	491	633	539	5
678	285	721	407	6
508	79	542	173	7
394	74	424	163	9
88	177	118	272	10
922	129	958	227	12
2	396	32	520	15
249	84	283	182	18
186	492	242	539	20
55	40	592	474	1
153	148	579	471	1
49	277	88	392	1
195	180	236	298	2
860	227	897	330	3
454	98	491	188	4
600	491	633	539	5
678	285	721	407	6
508	79	542	173	7
394	74	424	163	9
88	177	118	272	10
922	129	958	227	12
2	396	32	520	15
249	84	283	182	18
186	492	242	539	20
146	139	594	475	1
2	66	293	473	1
7	82	298	445	1
242	30	639	479	4
32	0	337	360	1
261	35	638	473	6
37	0	338	365	1
261	35	639	473	6
270	28	639	477	12
273	28	639	478	12
366	91	639	476	3
373	95	639	477	3
40	60	517	463	2
12	51	453	431	2
53	99	483	473	1
30	74	469	463	1
